conversation_id,customer_message,brand_response,text,intent,should_escalate,thread_length,timestamp,num_customer_msgs,num_brand_msgs
432836,@Uber_Support your website isnt helpful do i need the dallas trans. for hire decal in order to get the airport decal for DFW airport.,@217952 Please refer to https://t.co/XyIXdj7X7b for information on the DFW airport permit.,@Uber_Support your website isnt helpful do i need the dallas trans. for hire decal in order to get the airport decal for DFW airport.,other,False,3,2017-08-31 20:01:14+00:00,2,1
2104680,@2006 I had a delightful ride yesterday unfortunately it appears the driver slammed the stroller w his trunk and the stroller broke :(,@621290 Sorry to hear about the trouble! We'll need to speak to the account owner regarding any concerns involving their account. We'll follow up with them.,@2006 I had a delightful ride yesterday unfortunately it appears the driver slammed the stroller w his trunk and the stroller broke :(,ride_status,True,7,2017-09-01 20:46:36+00:00,4,3
2098405,"An @115873 driver just refused to drive me and @84330 home because he ""didn't want to be responsible for and assist two blind people.""",@143278 That is absolutely not okay. Please send us a DM with the account email and the details of what happened so we can follow up.,"An @115873 driver just refused to drive me and @84330 home because he ""didn't want to be responsible for and assist two blind people.""",ride_status,False,3,2017-09-02 03:00:20+00:00,2,1
1268623,@417053 We've made a few changes from our end. We've fixed this for you.,@417053 @357753 Thanks for reaching out. We'll get this sorted out! Please send us a note through https://t.co/balq3Eyso6 so we can help.This will allow the appropriate team to receive your report and reply to it as soon as possible.,@417053 We've made a few changes from our end. We've fixed this for you.,other,True,9,2017-09-05 14:34:10+00:00,8,1
1939474,.@118730 @34662 Are there any special car purchasing (not leasing) deals with car dealerships in Canada? Thanks.,@576911 Thanks for reaching out! Uber is no longer offering vehicle discounts with auto manufacturers or dealerships.,.@118730 @34662 Are there any special car purchasing (not leasing) deals with car dealerships in Canada? Thanks.,other,False,3,2017-09-05 17:09:51+00:00,2,1
1918989,@116276 We need your help as uber stopped my account for 1 years and nt providing the valid reason mails sent but no update rcvd from them,"@571474 Hey, Kapil. A member of our team has been in touch through DM. Please follow up there to view our response.",@116276 We need your help as uber stopped my account for 1 years and nt providing the valid reason mails sent but no update rcvd from them,account_access,False,5,2017-09-06 07:00:37+00:00,4,1
1423563,"@Uber_Support Booked on 22/9, driver didn't stop trip at destination. Rated 1, still no action from Uber on refund. No place to report these",@450800 Hello! Thanks for your patience. Please check your DM ( direct messages) for our reply.,"@Uber_Support Booked on 22/9, driver didn't stop trip at destination. Rated 1, still no action from Uber on refund. No place to report these",ride_status,True,7,2017-09-06 11:38:00+00:00,4,3
384106,@Uber_Support please check and help in resolve my issue as am not able to use my uber  account from last 15 days getting error in login.,"@206984 Hey, Vijay. We've reached out via DM. Please follow up with us there for more information. Thanks for your patience.",@Uber_Support please check and help in resolve my issue as am not able to use my uber  account from last 15 days getting error in login.,account_access,True,12,2017-09-07 09:48:12+00:00,7,5
2523294,@116276 @115873 as a driver and rider I saw the potential for this type of abuse over a year ago; care to comment on this discrepancy? https://t.co/cbK6oxNN1o,"@272963 We can always review a trip for you, Damon. Please send a quick note to https://t.co/ILb6VgllH9 so we can follow up with you.",@116276 @115873 as a driver and rider I saw the potential for this type of abuse over a year ago; care to comment on this discrepancy? https://t.co/cbK6oxNN1o,ride_status,False,4,2017-09-07 13:17:58+00:00,3,1
1594912,@Uber_Support give me your contact number for a complaint,@490070 Hi Hitesh - go ahead and check your DM for further details!,@Uber_Support give me your contact number for a complaint,other,False,3,2017-09-07 14:42:06+00:00,2,1
785864,@McDonalds @115877 @118625 hurry up,@800314 Here to help. Send us a note at https://t.co/EGiaYE5JMU so our team can connect .,@McDonalds @115877 @118625 hurry up,other,True,15,2017-09-08 16:47:41+00:00,8,7
2207822,@McDonalds @115877 Hopefully when they deliver the fries they will actually get a large fry and not this... :( https://t.co/h4TdiY0bMS,@802037 Here to help! Please send us a DM (direct messages)  with your email address and more info regarding your concern so we can assist.,@McDonalds @115877 Hopefully when they deliver the fries they will actually get a large fry and not this... :( https://t.co/h4TdiY0bMS,other,True,10,2017-09-08 16:48:33+00:00,5,5
78911,@McDonalds @115877 Y'all dont even deliver here either wtf https://t.co/cT2QXUCRQb,@254888 We're here to help! Send us a DM with your email address and more details so we can follow up.,@McDonalds @115877 Y'all dont even deliver here either wtf https://t.co/cT2QXUCRQb,other,True,86,2017-09-08 18:04:15+00:00,52,34
456625,"@McDonalds @115877 Had a burger just now
Was 👌","@248872 Hi, Alexander! Sorry for the trouble. Send us a note here; https://t.co/DpLEahcQAT and our team will follow-up.","@McDonalds @115877 Had a burger just now
Was 👌",other,True,43,2017-09-08 18:04:51+00:00,24,19
433279,"@Uber_Support 1. I'm unable to get OTP on my UK number, hence unable to use the app
2. I get promotion texts for India on UK number. Help?",@218048 We're here to help! Please DM us with more info so we can follow up with your request.,"@Uber_Support 1. I'm unable to get OTP on my UK number, hence unable to use the app
2. I get promotion texts for India on UK number. Help?",account_access,True,6,2017-09-09 21:19:16+00:00,4,2
2229723,@116288 @Uber_Support 2 consecutive s rides charged more than upfront fare today. I feel cheated now riding with Uber,@650718 Appreciate you letting us know. A member of our team will be in touch with you via our in-app support soon. Your continued patience is greatly appreciated.,@116288 @Uber_Support 2 consecutive s rides charged more than upfront fare today. I feel cheated now riding with Uber,ride_status,True,14,2017-09-11 15:55:53+00:00,9,5
1877429,Great breakfast with our Uber Employee Resource Groups - inclusivity and diversity @115873 are hugely important.  We will make #progress. https://t.co/ZVdwqrxSVl,@140218 Hi Catherine - go ahead and check your app! We've reached out via in-app support which you can respond to directly for further details.,Great breakfast with our Uber Employee Resource Groups - inclusivity and diversity @115873 are hugely important.  We will make #progress. https://t.co/ZVdwqrxSVl,other,True,7,2017-09-13 00:56:42+00:00,5,2
1052872,@Uber_Support driver refuses 2 budge 2 reach pickup pt. Walkd over km 2 get cab 2 reach office in https://t.co/WWw47B7Amd full of Mosquitos.,@368805 We're sorry to hear this. Sign in and visit us at https://t.co/593jusCquh reach us directly about this issue.,@Uber_Support driver refuses 2 budge 2 reach pickup pt. Walkd over km 2 get cab 2 reach office in https://t.co/WWw47B7Amd full of Mosquitos.,ride_status,False,3,2017-09-13 03:40:25+00:00,2,1
1647809,@Uber_Support wondering why I was charged today for a ride on March 15th?  Was this a real ride?  Have you been hacked?,"@503433 Here to help, Mark! Please fill out this link: https://t.co/aJtaJUwNEK to better assist you with your inquiry.",@Uber_Support wondering why I was charged today for a ride on March 15th?  Was this a real ride?  Have you been hacked?,ride_status,False,4,2017-09-13 05:28:40+00:00,2,2
844729,@Uber_Support so many more months should I wait for the refund? I traveled when I was at Bangkok. https://t.co/fycJbbZjbT,"@320812 Happy to follow up, Aashish. Our team can see we've been in touch via email. Please be sure to follow back up with us there.",@Uber_Support so many more months should I wait for the refund? I traveled when I was at Bangkok. https://t.co/fycJbbZjbT,refund_request,True,8,2017-09-13 10:00:54+00:00,5,3
313415,"#Uber #UberSupport @Uber_Support @115873 
On UBER Pool Ride wrong charge 😥and stupid response pool fair got change in between. 80 to 160 🤥 https://t.co/5o60JvxEeI","@190844 We can take a closer look into this - DM us the trip details, along with your account email so we can connect.","#Uber #UberSupport @Uber_Support @115873 
On UBER Pool Ride wrong charge 😥and stupid response pool fair got change in between. 80 to 160 🤥 https://t.co/5o60JvxEeI",ride_status,False,3,2017-09-13 16:39:59+00:00,2,1
2057319,Week 2 and I got to meet some of the awesome #drivers who make @115873 what it is. Lots of honest feedback and even more opportunity! https://t.co/flv8heNGOV,"@608454 Hi there! Operations have resumed in some parts of Corpus Christi. If you have a specific inquiry, DM us the details; we'd be happy to help.",Week 2 and I got to meet some of the awesome #drivers who make @115873 what it is. Lots of honest feedback and even more opportunity! https://t.co/flv8heNGOV,ride_status,False,4,2017-09-14 02:52:43+00:00,3,1
903601,@1231 The ride was booked on 9850811275,@334503 We want to follow up! Please sign in and send us the trip details at https://t.co/zJ6aIZinzb so we can look into this ASAP.,@1231 The ride was booked on 9850811275,ride_status,False,4,2017-09-14 09:23:10+00:00,3,1
357318,@119983 #UberPune the driver have cancelled the trip. Apprently you don't want Customers? Pathetic Services by @115873 in #India https://t.co/dPs5uLX3Bk,@200850 Sorry to hear about that! Can you please contact us via https://t.co/h840Iouehc so our team can connect.,@119983 #UberPune the driver have cancelled the trip. Apprently you don't want Customers? Pathetic Services by @115873 in #India https://t.co/dPs5uLX3Bk,ride_status,False,3,2017-09-14 11:09:07+00:00,2,1
746927,.@115873 LAX confusing.Waited arrivals ground floor for driver. Couldn't find him. Finally on my iPad learned I should go to departures. DM me,"@298558 Here to help, Majed. Please send a note our way via https://t.co/6154AErk4W so we can follow up.",.@115873 LAX confusing.Waited arrivals ground floor for driver. Couldn't find him. Finally on my iPad learned I should go to departures. DM me,ride_status,True,9,2017-09-14 14:03:31+00:00,4,5
259906,"Anyone on here had problems adding a payment card to @115873, Select UK put in postcode and it won't continue as invalid Zip Code ?",@177830 -We've been in touch via DM!,"Anyone on here had problems adding a payment card to @115873, Select UK put in postcode and it won't continue as invalid Zip Code ?",other,True,9,2017-09-14 18:48:31+00:00,6,3
70003,@McDonalds @115877 People still eating this stuff in 2017...smh,@255739 Happy to further assist you. Can you please send us a DM with your email address and additional details?,@McDonalds @115877 People still eating this stuff in 2017...smh,other,True,87,2017-09-15 19:34:08+00:00,48,39
814964,@Uber_Support really damaged experience on today Uber services. Booked the cab and driver don't pickup my multiple calls nUber took charges.,"@314078 Happy to help! Send us a note here, https://t.co/fS660rQ8NQ and our team will follow up.",@Uber_Support really damaged experience on today Uber services. Booked the cab and driver don't pickup my multiple calls nUber took charges.,ride_status,True,12,2017-09-16 02:04:23+00:00,6,6
